시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 도봉구 창동,299,0299,0000,상아1차아파트,45.54,202306,15,"        46,500",2,1987,해등로 118,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,299,0299,0000,상아1차아파트,69.03,202306,19,"        60,200",6,1987,해등로 118,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,715-25,0715,0025,새울(715-25),38.94,202306,30,"        32,000",6,2014,해등로 121,,20230728,직거래,-
서울특별시 도봉구 창동,366,0366,0000,서울가든,165.55,202306,15,"       112,000",4,1992,해등로 32,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,743-15,0743,0015,성원상떼빌,59.75,202306,5,"        54,800",10,2001,마들로16길 56,,20230626,중개거래,서울 도봉구
서울특별시 도봉구 창동,810,0810,0000,신창,59.4,202306,5,"        40,000",3,1998,덕릉로62길 13,,20230719,중개거래,서울 도봉구
서울특별시 도봉구 창동,810,0810,0000,신창,59.4,202306,5,"        40,000",3,1998,덕릉로62길 13,20230718, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,810,0810,0000,신창,49.77,202306,22,"        36,000",6,1998,덕릉로62길 13,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,807,0807,0000,쌍용,135,202306,17,"        92,000",11,1997,마들로 551,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,36.16,202306,3,"        34,000",15,1989,덕릉로66길 17,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,36.16,202306,10,"        35,000",5,1989,덕릉로66길 17,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,36.16,202306,15,"        33,000",8,1989,덕릉로66길 17,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,41.3,202306,16,"        38,000",7,1989,덕릉로66길 17,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,36.34,202306,26,"        35,000",7,1989,덕릉로66길 17,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,38,0038,0000,주공17단지,36.16,202306,27,"        35,500",9,1989,덕릉로66길 17,,20230720,중개거래,서울 도봉구
서울특별시 도봉구 창동,27,0027,0000,주공19단지(창동리버타운),68.86,202306,2,"        56,000",4,1988,노해로70길 19,,20230629,중개거래,서울 마포구
서울특별시 도봉구 창동,27,0027,0000,주공19단지(창동리버타운),68.86,202306,13,"        77,500",7,1988,노해로70길 19,,20230727,중개거래,서울 도봉구
서울특별시 도봉구 창동,815,0815,0000,창동2차현대,59.499,202306,3,"        69,500",10,2001,도봉로136길 111,, ,중개거래,"서울 노원구, 서울 도봉구"
서울특별시 도봉구 창동,815,0815,0000,창동2차현대,84.504,202306,23,"        70,000",3,2001,도봉로136길 111,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,30,0030,0000,창동주공18단지,45.55,202306,1,"        49,700",5,1988,노해로70길 119,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,30,0030,0000,창동주공18단지,59.39,202306,5,"        61,000",12,1988,노해로70길 119,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,305,0305,0000,창동주공1단지,49.94,202306,12,"        50,000",12,1990,해등로 113,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,347,0347,0000,창동주공3단지(해등마을),58.01,202306,6,"        63,300",9,1990,해등로 50,,20230710,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,49.94,202306,2,"        46,000",8,1991,덕릉로 350,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,36.16,202306,13,"        35,700",2,1991,덕릉로 349,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,41.3,202306,14,"        40,000",13,1991,덕릉로 350,, ,중개거래,"서울 도봉구, 서울 서초구"
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,41.3,202306,14,"        38,500",7,1991,덕릉로 349,,20230807,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,41.3,202306,16,"        39,500",8,1991,덕릉로 350,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,36.16,202306,17,"        37,000",7,1991,덕릉로 349,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,373,0373,0000,창동주공4단지,36.34,202306,26,"        35,200",6,1991,덕릉로 349,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,819,0819,0000,태영데시앙,84.995,202306,2,"        81,000",15,2003,도봉로110다길 51,, ,중개거래,서울 도봉구
서울특별시 도봉구 창동,819,0819,0000,태영데시앙,84.995,202306,9,"        83,000",18,2003,도봉로110다길 51,,20230721,중개거래,서울 도봉구
서울특별시 동대문구 답십리동,111,0111,0000,답십리대우,59.76,202306,3,"        69,000",13,2002,답십리로41길 33,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,80,0080,0000,답십리청솔우성,84.94,202306,8,"        77,000",17,2000,전농로10길 20,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1014,1014,0000,답십리파크자이,59.91,202306,10,"        89,200",1,2019,답십리로56길 105,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1014,1014,0000,답십리파크자이,59.91,202306,11,"        92,900",6,2019,답십리로56길 105,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1014,1014,0000,답십리파크자이,59.91,202306,11,"        93,500",15,2019,답십리로56길 105,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,808,0808,0000,대림,114.9,202306,21,"        83,000",1,2003,답십리로60길 38,,20230726,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,41,0041,0000,동서울한양,59.67,202306,16,"        50,500",5,1989,답십리로 184,,20230705,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,41,0041,0000,동서울한양,59.67,202306,24,"        52,000",10,1989,답십리로 184,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,41,0041,0000,동서울한양,76.41,202306,29,"        60,000",7,1989,답십리로 184,,20230710,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,10,0010,0000,동아,59.88,202306,5,"        63,500",18,2001,한천로11길 10-1,, ,중개거래,"서울 동대문구, 서울 마포구"
서울특별시 동대문구 답십리동,10,0010,0000,동아,84.72,202306,21,"        70,000",2,2001,한천로11길 10-1,, ,중개거래,"서울 동대문구, 서울 마포구"
서울특별시 동대문구 답십리동,990,0990,0000,두산,59.96,202306,7,"        66,000",9,2000,답십리로56길 21,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,990,0990,0000,두산,114.97,202306,13,"        90,000",14,2000,답십리로56길 21,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,84.99,202306,1,"       116,000",15,2019,답십리로 141,,20230731,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,75.01,202306,1,"       102,000",2,2019,답십리로 141,,20230728,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,2,"        95,000",13,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,10,"        94,500",8,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,10,"        94,000",9,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,11,"        94,500",12,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,17,"       100,000",19,2019,답십리로 141,,20230630,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,18,"        95,500",10,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1013,1013,0000,래미안미드카운티,59.98,202306,27,"        98,700",17,2019,답십리로 141,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,2,"       106,000",2,2014,답십리로 130,,20230728,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,3,"       115,000",5,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,121.94,202306,3,"       147,000",15,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.99,202306,9,"        92,500",2,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,10,"       117,500",21,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,10,"       115,000",9,2014,답십리로 130,,20230727,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,121.64,202306,10,"       140,000",3,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,12,"       114,500",16,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.97,202306,13,"        95,000",12,2014,답십리로 130,,20230721,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,16,"       120,000",7,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.99,202306,17,"        97,000",15,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.99,202306,19,"        96,000",4,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,121.64,202306,19,"       145,000",16,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.97,202306,24,"        96,500",17,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.99,202306,24,"        96,500",9,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.98,202306,26,"       120,000",18,2014,답십리로 130,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.99,202306,26,"       116,500",5,2014,답십리로 130,20230713, ,중개거래,"서울 강남구, 서울 동대문구"
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,84.99,202306,28,"       116,500",5,2014,답십리로 130,, ,중개거래,"서울 강남구, 서울 동대문구"
서울특별시 동대문구 답십리동,1003,1003,0000,래미안위브,59.97,202306,30,"        97,000",5,2014,답십리로 130,,20230728,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,645-8,0645,0008,신답경남,59.24,202306,28,"        57,000",11,1991,천호대로47길 62,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,464-1,0464,0001,신답극동,46.53,202306,21,"        50,000",8,1987,서울시립대로 5,,20230724,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,989-1,0989,0001,우성그린,84.66,202306,23,"        65,000",2,1997,답십리로59길 33,,20230802,중개거래,"서울 광진구, 서울 동대문구"
서울특별시 동대문구 답십리동,999,0999,0000,청계벽산메가트리움,59.93,202306,23,"        69,200",6,2006,천호대로 241,, ,중개거래,"경기 용인수지구, 서울 광진구"
서울특별시 동대문구 답십리동,497-23,0497,0023,청계푸르지오시티,18.92,202306,3,"        13,700",5,2015,천호대로 257,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,497-23,0497,0023,청계푸르지오시티,18.92,202306,11,"        14,400",16,2015,천호대로 257,,20230726,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,497-23,0497,0023,청계푸르지오시티,18.92,202306,15,"        14,750",20,2015,천호대로 257,,20230731,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1002,1002,0000,청계한신휴플러스,73.96,202306,4,"       103,000",18,2010,서울시립대로 14,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1002,1002,0000,청계한신휴플러스,73.96,202306,30,"        85,000",12,2010,서울시립대로 14,,20230718,직거래,-
서울특별시 동대문구 답십리동,494-1,0494,0001,한일노벨리아,14.76,202306,26,"        12,700",15,2016,천호대로 289,,20230629,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,530-15,0530,0015,현대썬앤빌청계,14.82,202306,12,"        13,300",13,2016,고미술로 71,,20230710,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1009,1009,0000,힐스테이트청계,48.98,202306,3,"        81,000",7,2018,천호대로55길 11,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1009,1009,0000,힐스테이트청계,84.9,202306,19,"       117,500",22,2018,천호대로55길 11,,20230714,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1009,1009,0000,힐스테이트청계,48.98,202306,19,"        83,000",15,2018,천호대로55길 11,, ,중개거래,서울 동대문구
서울특별시 동대문구 답십리동,1009,1009,0000,힐스테이트청계,48.98,202306,20,"        80,500",3,2018,천호대로55길 11,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,792,0792,0000,래미안 허브리츠,84.96,202306,10,"       107,000",18,2011,정릉천동로 36,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,792,0792,0000,래미안 허브리츠,114.96,202306,17,"       125,000",17,2011,정릉천동로 36,, ,중개거래,"서울 강남구, 서울 동대문구"
서울특별시 동대문구 용두동,792,0792,0000,래미안 허브리츠,84.97,202306,29,"        70,000",2,2011,정릉천동로 36,, ,중개거래,경기 고양덕양구
서울특별시 동대문구 용두동,796,0796,0000,래미안엘리니티,74.79,202306,17,"       130,000",10,2022,한빛로 49,, ,중개거래,"서울 동대문구, 서울 성북구"
서울특별시 동대문구 용두동,790,0790,0000,롯데캐슬피렌체,59.43,202306,19,"        80,800",10,2009,정릉천동로 58,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,779,0779,0000,신동아,58.59,202306,2,"        63,700",7,1994,무학로26길 30,,20230703,중개거래,서울 동대문구
서울특별시 동대문구 용두동,779,0779,0000,신동아,84.63,202306,27,"        74,000",17,1994,무학로26길 30,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,791,0791,0000,용두두산위브,84.99,202306,3,"        95,500",23,2009,정릉천동로 16,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,791,0791,0000,용두두산위브,59.99,202306,3,"        85,000",8,2009,정릉천동로 16,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,7,"       105,000",11,2021,무학로 91,20230705, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,7,"       114,500",11,2021,무학로 91,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,7,"       105,000",11,2021,무학로 91,, ,중개거래,"서울 강서구, 서울 동대문구"
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,12,"       105,000",15,2021,무학로 91,, ,중개거래,"서울 동대문구, 서울 성동구"
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,12,"       105,000",15,2021,무학로 91,20230705, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,59.96,202306,13,"       105,000",16,2021,무학로 91,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,795,0795,0000,이편한세상청계센트럴포레,84.93,202306,22,"       133,000",19,2021,무학로 91,, ,중개거래,서울 동대문구
서울특별시 동대문구 용두동,112-8,0112,0008,한양아이클래스,14.19,202306,26,"        10,150",3,2014,왕산로 72,,20230707,직거래,-
서울특별시 동대문구 이문동,225,0225,0000,대림e-편한세상,59.958,202306,6,"        69,500",15,2003,한천로63길 10,,20230710,중개거래,"서울 동대문구, 서울 성북구"
서울특별시 동대문구 이문동,225,0225,0000,대림e-편한세상,79.35,202306,7,"        78,000",21,2003,한천로63길 10,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,225,0225,0000,대림e-편한세상,114.937,202306,14,"        96,500",3,2003,한천로63길 10,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,225,0225,0000,대림e-편한세상,59.958,202306,17,"        69,000",17,2003,한천로63길 10,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,225,0225,0000,대림e-편한세상,79.35,202306,20,"        80,000",14,2003,한천로63길 10,,20230724,중개거래,서울 동대문구
서울특별시 동대문구 이문동,73,0073,0000,삼익,59.95,202306,21,"        58,300",17,1997,한천로55길 9,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,64,0064,0000,쌍용,84.89,202306,2,"        73,000",4,2000,한천로58길 47,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,64,0064,0000,쌍용,84.89,202306,10,"        75,250",25,2000,한천로58길 47,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,292-10,0292,0010,이문동웰츠타워,112.134,202306,22,"        80,000",11,2008,이문로 136,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,425,0425,0000,이문삼성래미안아파트,114.988,202306,11,"        90,000",5,2001,천장산로11길 17,, ,중개거래,서울 동대문구
서울특별시 동대문구 이문동,54,0054,0000,현대,114.6,202306,22,"        79,700",2,2000,한천로58길 107,,20230706,중개거래,서울 성북구
서울특별시 동대문구 이문동,54,0054,0000,현대,59.92,202306,22,"        60,000",15,2000,한천로58길 107,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,334-5,0334,0005,공감대5차(334-5),114.21,202306,20,"        61,300",2,2004,장한로26길 71,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,415-10,0415,0010,글로벌팰리스,22.59,202306,30,"        28,000",14,2019,천호대로 385,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,354-2,0354,0002,래미안장안,115.681,202306,8,"        99,000",6,2003,장한로14길 81,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,3,"        87,000",6,2007,장안벚꽃로 167,, ,중개거래,"서울 동대문구, 서울 중랑구"
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,5,"        85,000",24,2007,장안벚꽃로 167,20230608, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,5,"        85,000",24,2007,장안벚꽃로 167,,20230609,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,112.92,202306,7,"       117,500",8,2007,장안벚꽃로 167,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,13,"        87,500",10,2007,장안벚꽃로 167,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,64.85,202306,13,"        80,000",13,2007,장안벚꽃로 167,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,19,"        80,000",3,2007,장안벚꽃로 167,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,81.05,202306,22,"        89,000",23,2007,장안벚꽃로 167,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,64.85,202306,27,"        75,500",18,2007,장안벚꽃로 167,, ,중개거래,"서울 동대문구, 서울 영등포구"
서울특별시 동대문구 장안동,342-3,0342,0003,르메이에르장안타운6차,84.92,202306,7,"        59,300",2,2005,장한로26나길 13,,20230726,중개거래,서울 동대문구
서울특별시 동대문구 장안동,342-11,0342,0011,르메이에르장안타운II(342-11),105.51,202306,2,"        60,000",14,2005,장한로26다길 24,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,440-7,0440,0007,상록파라브아파트105동,84.99,202306,12,"        60,000",7,2010,천호대로97길 68,,20230706,중개거래,서울 동대문구
서울특별시 동대문구 장안동,373-1,0373,0001,양우내안애애플,15.3388,202306,17,"        10,200",2,2014,장한로 99,,20230620,중개거래,서울 동대문구
서울특별시 동대문구 장안동,334-6,0334,0006,우성2차(334-6),84.67,202306,1,"        63,000",8,2005,장한로26길 67,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,579,0579,0000,은하수드림빌,74.9778,202306,24,"        57,500",11,2009,사가정로23가길 23,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,581,0581,0000,일성트루엘,59.9819,202306,18,"        60,000",13,2012,천호대로83길 71-7,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,463-10,0463,0010,장안동우성4차,84.81,202306,22,"        59,000",6,2008,천호대로85길 26-4,,20230731,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,0336,0000,장안현대홈타운(336),84.78,202306,3,"        84,800",5,2003,장안벚꽃로 107,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,0336,0000,장안현대홈타운(336),84.78,202306,10,"        93,000",20,2003,장안벚꽃로 107,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,0336,0000,장안현대홈타운(336),84.87,202306,13,"        80,500",5,2003,장안벚꽃로 107,,20230801,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,0336,0000,장안현대홈타운(336),84.87,202306,19,"        90,000",12,2003,장안벚꽃로 107,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,336,0336,0000,장안현대홈타운(336),59.54,202306,24,"        75,000",19,2003,장안벚꽃로 107,, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-2,0329,0002,장안힐스테이트,59.885,202306,7,"        77,500",20,2007,장안벚꽃로1길 7,20230721, ,중개거래,서울 동대문구
서울특별시 동대문구 장안동,329-2,0329,0002,장안힐스테이트,59.885,202306,7,"        77,500",20,2007,장안벚꽃로1길 7,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,695,0695,0000,동대문롯데캐슬노블레스,84.98,202306,8,"       119,500",8,2018,답십리로23길 30,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,695,0695,0000,동대문롯데캐슬노블레스,84.98,202306,17,"       117,700",16,2018,답십리로23길 30,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,695,0695,0000,동대문롯데캐슬노블레스,84.98,202306,21,"       128,000",22,2018,답십리로23길 30,, ,중개거래,"서울 동대문구, 서울 영등포구"
서울특별시 동대문구 전농동,688,0688,0000,래미안아름숲,84.91,202306,1,"        92,500",12,2012,전농로16길 51,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,688,0688,0000,래미안아름숲,84.91,202306,1,"        92,500",12,2012,전농로16길 51,,20230602,중개거래,서울 동대문구
서울특별시 동대문구 전농동,688,0688,0000,래미안아름숲,84.92,202306,4,"        90,000",2,2012,전농로16길 51,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,688,0688,0000,래미안아름숲,84.91,202306,16,"        94,000",3,2012,전농로16길 51,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,121.95,202306,1,"       142,000",6,2014,사가정로 65,,20230728,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.98,202306,3,"       118,000",5,2014,사가정로 65,,20230728,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,4,"       103,500",3,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,9,"        93,000",2,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.98,202306,11,"       127,000",16,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,121.93,202306,15,"       150,000",10,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.98,202306,16,"       125,000",3,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.98,202306,17,"       129,500",14,2014,사가정로 65,,20230721,중개거래,"서울 동대문구, 전남 나주시"
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.96,202306,19,"       124,800",13,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,23,"        98,000",9,2014,사가정로 65,,20230711,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,23,"        93,000",1,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,25,"       105,500",8,2014,사가정로 65,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,59.99,202306,27,"        52,700",7,2014,사가정로 65,,20230628,직거래,-
서울특별시 동대문구 전농동,10,0010,0000,전농SK,59.34,202306,15,"        64,500",17,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,10,0010,0000,전농SK,59.34,202306,19,"        65,800",15,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,10,0010,0000,전농SK,59.34,202306,22,"        65,800",14,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,10,0010,0000,전농SK,59.96,202306,24,"        73,000",19,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,10,0010,0000,전농SK,59.34,202306,24,"        66,500",16,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,10,0010,0000,전농SK,84.95,202306,28,"        83,000",18,2000,사가정로 148,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,155,0155,0000,전농동삼성래미안,59.93,202306,29,"        69,000",4,2000,전농로 192,,20230707,중개거래,서울 동대문구
서울특별시 동대문구 전농동,687,0687,0000,전농동신성미소지움,55.371,202306,20,"        75,800",3,2005,서울시립대로 75,, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,6,0006,0000,전농우성,59.78,202306,17,"        57,000",11,1992,사가정로 191,20230718, ,중개거래,"서울 동대문구, 서울 중구"
서울특별시 동대문구 전농동,6,0006,0000,전농우성,59.78,202306,17,"        57,000",11,1992,사가정로 191,20230620, ,중개거래,서울 동대문구
서울특별시 동대문구 전농동,6,0006,0000,전농우성,59.78,202306,17,"        57,000",11,1992,사가정로 191,, ,중개거래,"서울 동대문구, 서울 중구"
서울특별시 동대문구 전농동,6,0006,0000,전농우성,59.78,202306,18,"        68,000",4,1992,사가정로 190,, ,중개거래,서울 동대문구
서울특별시 동대문구 제기동,892-68,0892,0068,경동미주,67.21,202306,7,"        59,900",5,1977,정릉천동로 80,, ,직거래,-
서울특별시 동대문구 제기동,892-68,0892,0068,경동미주,67.21,202306,8,"        63,000",2,1977,정릉천동로 80,,20230727,직거래,-
서울특별시 동대문구 제기동,1158-6,1158,0006,동성네스트빌,79.61,202306,1,"        48,800",2,2005,왕산로19다길 37,,20230630,중개거래,서울 동대문구
서울특별시 동대문구 제기동,153,0153,0000,안암골벽산,59.94,202306,5,"        69,500",19,2003,약령시로 25,, ,중개거래,서울 동대문구
