,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
180,국민의당,전라북도,남원시임실군순창군,이용호,정치평론가,56,19600320,서울대학교 졸업,(전)국무총리실 공보비서관,39.12
181,국민의당,전라북도,김제시부안군,김종회,정당인,50,19650824,원광대학교 한의학전문대학원 한의정보학과 졸업(한의학박사),(전)원광대학교 한의과대학 겸임교수,45.96
182,더불어민주당,전라북도,완주군진안군무주군장수군,안호영,변호사,50,19651011,전북대학교 일반대학원 법학과 박사과정 수료,(현)변호사,48.57
183,국민의당,전라남도,목포시,박지원,국회의원,73,19420605,단국대학교 상학과 졸업,(전)김대중 대통령 비서실장,56.38
184,국민의당,전라남도,여수시갑,이용주,변호사,47,19680614,서울대학교 법학과 졸업,(전)법무부 범죄예방정책국 검사,43.91
185,국민의당,전라남도,여수시을,주승용,국회의원,63,19520727,전남대학교 대학원 수산과학과 졸업(이학박사),(현)19대 국회의원,50.42
186,새누리당,전라남도,순천시,이정현,국회의원,57,19580901,동국대학교 정치외교학과 졸업,(전)대통령비서실 수석(정무.홍보),44.54
187,국민의당,전라남도,나주시화순군,손금주,변호사,44,19710729,서울대학교 법과대학원 법학과 졸업,(전)서울행정법원 판사,51.1
188,국민의당,전라남도,광양시곡성군구례군,정인화,정당인,58,19570727,한양대학교 국제관광대학원 관광정책개발학과 졸업(석사),(전)광양·여수부시장,49.88
189,더불어민주당,전라남도,담양군함평군영광군장성군,이개호,국회의원,56,19590623,전남대학교 상과대학 경영학과 졸업,(전)전라남도 행정부지사,49.84
190,국민의당,전라남도,고흥군보성군장흥군강진군,황주홍,국회의원,64,19520227,미주리대학 정치학박사(1985년~1989년),(전)강진군수 3선,51.12
191,국민의당,전라남도,해남군완도군진도군,윤영일,한국외국어대학교 초빙교수,58,19571104,성균관대학교 대학원 졸업(행정학 박사),(전)감사원 감사교육원장,54.38
192,국민의당,전라남도,영암군무안군신안군,박준영,정당인,69,19461021,성균관대학교 대학원 신문학전공(정치학 박사),(전)청와대비서실 공보수석비서관겸 대변인,41.72
193,새누리당,경상북도,포항시북구,김정재,정당인,50,19660215,이화여자대학교 대학원 정치외교학과 졸업(정치학석사),(전) 새누리당 중앙당 부대변인,43.39
194,새누리당,경상북도,포항시남구울릉군,박명재,국회의원,68,19470705,연세대학교 행정대학원 졸업(행정학석사),(전)행정자치부장관,71.86
195,새누리당,경상북도,경주시,김석기,정당인,61,19540806,동국대학교 행정대학원 공안행정학과 졸업(행정학석사),(전)서울지방경찰청장,44.97
196,새누리당,경상북도,김천시,이철우,국회의원,60,19550815,연세대학교 행정대학원 졸업(정치학석사),(전)경상북도 정무부지사,64.25
197,새누리당,경상북도,안동시,김광림,국회의원,67,19480428,경희대학교 대학원 행정학 박사,(전)재정경제부 차관,68.66
198,새누리당,경상북도,구미시갑,백승주,한국산업개발연구원 고문,55,19610320,경북대학교 대학원 정치학과 졸업(정치학 박사),(전)국방부 차관,61.91
199,새누리당,경상북도,구미시을,장석춘,정당인,58,19570818,청암고등학교 졸업,(전)대통령 고용노동 특별보좌관,52.37
200,새누리당,경상북도,영주시문경시예천군,최교일,변호사,54,19620228,고려대학교 법학과 졸업,(전)서울중앙지검 검사장,57.15
201,새누리당,경상북도,영천시청도군,이만희,정당인,52,19631211,고려대학정책대학원(공공행정학 석사) 졸업,(전)경기지방경찰청장,51.42
202,새누리당,경상북도,상주시군위군의성군청송군,김종태,국회의원,67,19490316,동국대학교 행정대학원 행정학석사(방위산업학),(전)국군기무사령관,77.65
203,새누리당,경상북도,경산시,최경환,국회의원,61,19550227,"미국 위스콘신대학교 대학원 경제학 졸업(경제학박사, 1987.9~1991.5)",(전)새누리당 원내대표,69.62
204,새누리당,경상북도,영양군영덕군봉화군울진군,강석호,정치인(국회의원),60,19551203,한국외국어대학교 스페인어과 졸업,(전) 새누리당 제1사무부총장,67.58
205,새누리당,경상북도,고령군성주군칠곡군,이완영,국회의원,58,19570707,영남대학교 행정학과 졸업,(전)대구지방노동청장,69.48
206,새누리당,경상남도,창원시의창구,박완수,정당인,60,19550810,경남대학교 대학원 행정학과 졸업(행정학 박사),(전)창원시장,56.61
207,정의당,경상남도,창원시성산구,노회찬,정당인,59,19560831,고려대학교 정치외교학과 졸업,"(전)제17대,제19대 국회의원",51.5
208,새누리당,경상남도,창원시마산합포구,이주영,제19대 국회의원,64,19510930,서울대학교 대학원 법학과(법학석사) 졸업,(전)제16·17·18대 국회의원,65.25
209,새누리당,경상남도,창원시마산회원구,윤한홍,정당인,53,19621101,서울시립대학교 일반대학원 행정학과 졸업(행정학박사),(전)경상남도 행정부지사,47.8
210,새누리당,경상남도,창원시진해구,김성찬,국회의원,61,19540507,한남대학교 대학원 정치 및 지역발전학 박사과정 수료,(전)제28대 해군참모총장,51.27
211,새누리당,경상남도,진주시갑,박대출,새누리당 국회의원,55,19610318,연세대학교 행정대학원 외교안보전공 석사,(전)새누리당 대변인,54.49
212,새누리당,경상남도,진주시을,김재경,국회의원,54,19611010,경상대학교 법학과 졸업,(현)국회 예산결산특별위원장,59.61
213,새누리당,경상남도,통영시고성군,이군현,국회의원,64,19520312,미국 캔자스주립대학교(교육행정학박사)졸업(1981.1~1983.7),(전)새누리당 사무총장,0
214,새누리당,경상남도,사천시남해군하동군,여상규,국회의원,67,19480915,서울대학교 법학과 졸업,(전)서울고등법원판사,54.83
215,더불어민주당,경상남도,김해시갑,민홍철,국회의원,54,19610418,부산대학교 대학원 법학과 졸업(법학석사),(전)고등군사법원 법원장(육군준장),55.96
216,더불어민주당,경상남도,김해시을,김경수,정당인,48,19671201,서울대학교 사회과학대학 인류학과 졸업,(전)청와대 연설기획비서관,62.38
217,새누리당,경상남도,밀양시의령군함안군창녕군,엄용수,공인회계사,51,19650120,연세대학교 경영학과 졸업,(전)밀양시장(민선4대. 5대 2006. 07~2014. 06),41.6
218,새누리당,경상남도,거제시,김한표,국회의원,61,19540808,한국외국어대학교 대학원 행정학과 졸업(행정학박사),(전)거제경찰서장,44.19
219,새누리당,경상남도,양산시갑,윤영석,국회의원,51,19641007,듀크(DUKE)대학교 대학원(국제발전정책학전공) 졸업(문학 석사)(2002. 7. ~ 2004. 6.),(전)하버드대 객원연구원,46.42
220,더불어민주당,경상남도,양산시을,서형수,시민사회활동가,59,19570405,서울대학교 법과대학 법학과 졸업,(전)한겨레신문 대표이사 사장,40.33
221,새누리당,경상남도,산청군함양군거창군합천군,강석진,정당인,56,19591207,연세대학교 행정대학원 졸업,(전)새누리당 최경환 원내대표 비서실장,62.67
222,더불어민주당,제주특별자치도,제주시갑,강창일,국회의원,64,19520128,"동경대학대학원 석·박사수료, 문학박사/동양사학('85.4.~'94.3.)",(전)국회 산업통상자원위원장,47.98
223,더불어민주당,제주특별자치도,제주시을,오영훈,(사)제주미래비전연구원장,47,19681214,제주대학교 경영대학원 졸업(경영학 석사),(전)제주특별자치도의회 민주당 원내대표,45.19
224,더불어민주당,제주특별자치도,서귀포시,위성곤,정당인,48,19680120,제주대학교 행정대학원(석사) 정치외교학과 정치학전공 수료,"(전)제주특별자치도의원(8, 9, 10대)",53.52
225,더불어민주당,서울특별시,종로구,정세균,국회의원,65,19500926,고려대학교 법학과 졸업,(전)민주당 대표,52.6
226,더불어민주당,서울특별시,중구성동구갑,홍익표,국회의원,48,19671120,한양대학교 대학원 정치외교학과 졸업 (정치학 박사),(전)민주당 원내대변인,45.07
227,새누리당,서울특별시,중구성동구을,지상욱,정당인,50,19650516,"일본 동경대학교 공학대학원 졸업(1994.4~1997.3, 건축학박사)",(전)새누리당 중구 당협위원장,38.03
228,더불어민주당,서울특별시,용산구,진영,국회의원,65,19501023,서울대학교 법과대학 법학과 졸업,(전)보건복지부 장관,42.77
229,더불어민주당,서울특별시,광진구갑,전혜숙,정당인,60,19550505,성균관대학교 임상약학대학원 약학석사,(전) 제18대 국회의원,40.67
230,더불어민주당,서울특별시,광진구을,추미애,국회의원,57,19581023,한양대학교 법학과 졸업,(전) 고등법원 판사,48.53
231,더불어민주당,서울특별시,동대문구갑,안규백,국회의원,54,19610429,성균관대학교 무역대학원 무역학과 석사과정 수료,(전)더불어민주당 전략홍보본부장,42.76
232,더불어민주당,서울특별시,동대문구을,민병두,국회의원,57,19580610,성균관대학교 무역학과 졸업,(전)문화일보 워싱턴특파원,58.16
233,더불어민주당,서울특별시,중랑구갑,서영교,국회의원,51,19641111,이화여자대학교 정치외교학과 졸업,(전)청와대 춘추관장 겸 보도지원 비서관,54.15
234,더불어민주당,서울특별시,중랑구을,박홍근,국회의원,46,19691008,경희대학교 행정대학원 환경행정학과 졸업(행정학석사),(현)서울 중랑구(을) 국회의원,44.28
235,더불어민주당,서울특별시,성북구갑,유승희,국회의원,55,19600426,한양대학교 대학원 행정학과 졸업(행정학 박사),(전)더불어민주당 최고위원,47.87
236,더불어민주당,서울특별시,성북구을,기동민,정당인,50,19660223,성균관대학교 언론정보대학원 커뮤니케이션학과 졸업,(전)서울시 정무부시장,39.34
237,새누리당,서울특별시,강북구갑,정양석,정당인,57,19581125,서강대학교 공공정책대학원 국제관계통상외교학과 졸업(정치학 석사),(전) 18대 국회의원,39.52
238,더불어민주당,서울특별시,강북구을,박용진,정당인,44,19710417,성균관대학교 국정관리대학원 행정학과 졸업(행정학 석사),(전)민주당 대변인,51.08
239,더불어민주당,서울특별시,도봉구갑,인재근,국회의원,62,19531111,이화여자대학교 사회학과 졸업(문학사),(현)국회의원,60.09
240,새누리당,서울특별시,도봉구을,김선동,정당인,52,19631009,고려대학교 대학원 정치외교학과 졸업(정치학 석사),(전)18대 국회의원,43.72
241,더불어민주당,서울특별시,노원구갑,고용진,정당인,51,19640806,서울대학교 대학원 석사과정 언론정보학과 졸업,(전) 노무현정부 청와대 행정관,41.79
242,더불어민주당,서울특별시,노원구을,우원식,정당인,58,19570918,연세대학교 공학대학원 환경공학전공 졸업 (공학석사),(현)제19대 국회의원(서울노원을),51.95
243,국민의당,서울특별시,노원구병,안철수,국회의원,54,19620122,서울대학교대학원 의학과 박사 졸업,(전)서울대 융합과학기술대학원 원장,52.33
244,더불어민주당,서울특별시,은평구갑,박주민,변호사,42,19731121,서울대학교 법과대학 사법학과 졸업,(전)민주사회를위한변호사모임 사무처장,54.93
245,더불어민주당,서울특별시,은평구을,강병원,정당인,44,19710709,서울대학교 농업생명과학대학 농경제학과 졸업,(전)서울대학교 총학생회장,36.74
246,더불어민주당,서울특별시,서대문구갑,우상호,국회의원,53,19621212,연세대학교 행정대학원 졸업(행정학 석사),(현)19대 국회의원,54.88
247,더불어민주당,서울특별시,서대문구을,김영호,정당인,48,19670913,"북경대학교 국제정치학과 졸업(국제정치학사, 1993.09~1997.07)",(전)제19대 서대문을 국회의원 후보,48.9
248,더불어민주당,서울특별시,마포구갑,노웅래,국회의원,58,19570803,동국대학교 언론정보대학원 졸업(언론학석사),(전) 새정치민주연합 사무총장,51.92
249,더불어민주당,서울특별시,마포구을,손혜원,한국나전칠기박물관 관장,61,19550123,홍익대학교 대학원 공예도안과 졸업(미술학석사),(전) 홍익대학교 산업미술대학원 교수,42.29
250,더불어민주당,서울특별시,양천구갑,황희,정당인,48,19670728,연세대학교대학원 도시공학과 석박사(통합)과정 수료,(전) 노무현대통령 청와대 행정관,52.12
251,새누리당,서울특별시,양천구을,김용태,국회의원,48,19680326,서울대학교 정치학과 졸업,"(현) 국회의원(18, 19대)",41.97
252,더불어민주당,서울특별시,강서구갑,금태섭,변호사,48,19670929,서울대학교 대학원 법학과 박사과정 수료,(전)서울중앙지방검찰청 검사,37.24
