,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
190,새누리당,경기도,성남시,박권종,(현)성남시의회의원,54,19590622,서울산업대학교(현 서울과학기술대학교) 기계설계학과 졸업,(현)성남시의회의원,0
191,새정치민주연합,경기도,성남시,박윤희,정당인,45,19690127,가천대학교 행정대학원 석사학위과정 4차 휴학,(전)주민생활협동조합이사장,0
192,새정치민주연합,경기도,성남시,최승희,정당인,57,19570428,한국방송통신대학교 청소년교육과3학년재학,(현)성남시새마을회 이사,0
193,새정치민주연합,서울특별시,동작구,김순희,정당인,59,19540727,동서울대학교 졸업,(전)환경보호국민운동 본부동작구지회 총무,0
194,새누리당,서울특별시,관악구,차정희,연세어린이집원장,70,19440409,한성대학교 대학원 행정학과 졸업(행정학박사),(전)한성대학교 행정대학원 겸임교수,0
195,새정치민주연합,서울특별시,관악구,곽광자,주부,57,19570114,목포혜인여자고등학교 졸업,(현)관악구 배드민턴연합회부회장,0
196,새정치민주연합,서울특별시,관악구,권미성,정당인,48,19660320,동덕여자대학교 대학원 회화학과 졸업(미술학석사),(전)남서울대학교 강사,0
197,새누리당,서울특별시,서초구,최미영,약사(서초구약사회장),45,19680718,중앙대학교 대학원 약학과 병태생리학전공 박사졸업,(현)서초구 약사회 회장,0
198,새정치민주연합,서울특별시,서초구,장옥준,정당인,62,19511114,숭의여자고등학교 졸업,(현)서울시당 여성위원회 수석부위원장,0
199,새누리당,서울특별시,강남구,이인화,건축사,45,19680720,강원대학교 부동산학과 졸업(부동산학박사),(현)도원건축사사무소 대표,0
200,새누리당,서울특별시,강남구,최중현,대한민국 국회 보좌관,62,19520212,단국대학교 경제학과 졸업,(현)새누리당강남(갑)당협사무국장,0
201,새정치민주연합,서울특별시,강남구,김광심,정당인 강남을여성위원장,55,19581108,한국방송통신대학교 유아교육과 졸업,(전)민주당강남을여성위원장,0
202,새누리당,서울특별시,송파구,김정자,정당인,64,19500121,인화여자고등학교 졸업,(현)새누리당 중앙여성위 고문,0
203,새누리당,서울특별시,송파구,최은영,정당인,50,19640309,미국 피츠버그대학교 보건대학원 생물통계학과 졸업(철학박사)('91.9~96.12),(전)삼성화재수석,0
204,새정치민주연합,서울특별시,송파구,김정열, 정당인 서울시당 송파갑 여성위원장,51,19620910,광주정보산업고등학교 졸업,(전)송파갑 여성위원장,0
205,새누리당,서울특별시,강동구,신무연,정당인,55,19590419,한국방송통신대학교 행정학과 졸업(행정학사),(전)자유총연맹강동구 부지회장,0
206,새정치민주연합,서울특별시,강동구,황주영,강동수산(특)중도매인조합 전무,57,19570330,이화여자대학교 시청각교육과 졸업,(현)강동수산특중도매인조합,0
207,새누리당,부산광역시,중구,윤정운,정당인,35,19790314,동의대학교 멀티미디어공학 졸업,(현)새누리당 중동구당협 중구2030 위원장,0
208,새누리당,부산광역시,서구,배은주,초장 어린이집 원장,47,19670122,부산교육대학교 교육대학원 유아교육 석사졸업,(현)녹색도시 서구21추진협의회장,0
209,새누리당,부산광역시,동구,오홍자,미용업 원장,62,19520303,무학,(현)동구미용협회 감사,0
210,새누리당,부산광역시,영도구,안주현,대사랑 관리자,44,19700525,세계사이버 대학 약용건강식품학과 재학,(현)새누리당 부산시당 차세대여성위원회 부위원장,0
211,새누리당,부산광역시,부산진구,안남연,정당인,65,19490215,부산경상대학교 경영과 2학년 재학중,(현) 부산진(을)당협사무소 조직부장,0
212,새정치민주연합,부산광역시,부산진구,김선순,민족광장 이사,59,19550207,한국방송통신대학교 가정학과 재학중,(현) 민족광장 이사,0
213,새누리당,부산광역시,동래구,여태자,해미맘케어 전무이사,53,19601025,한국방송통신대학교 가정학과 재학,(현) 부산시아파트여성연합회 동래구 지부장,0
214,새정치민주연합,부산광역시,동래구,주순희,상담심리사,41,19721218,서울불교대학원대학교 상담학석사 상담심리학 전공,(현) 심영섭아트테라피&상담센터 수석연구원,0
215,새누리당,부산광역시,남구,윤명희,무직,50,19630925,경성대학교 교육대학원 졸업(교육학석사),(현)새누리당 중앙위원회 부산연합회 부회장,0
216,새정치민주연합,부산광역시,남구,김성경,연극배우,36,19771226,부산예술학교 연극영화과 2년 중퇴,(현)(사)한국연극협회부산광역시지회 회원,0
217,새누리당,부산광역시,북구,권영숙,영남규격소재 대표,53,19601212,동아대학교 법무대학원 부동산법학 석사과정,(현)한국자유총연맹 전국시도여성협의회 회장,0
218,새정치민주연합,부산광역시,북구,성효림,정당인,52,19620110,부산동의대학교 행정대학원 사회복지학 졸업,(전) 민주당부산시당북강서갑지역여성위원장,0
219,새누리당,부산광역시,해운대구,오경미,정당인,46,19670911,동래여자상업고등학교 졸업,(전)서병수 前국회의원 여성부장,0
220,새정치민주연합,부산광역시,해운대구,유점자,정당인,46,19671210,서울디지털대학 사회복지학과 졸업,(현)부산환경운동연합해기모임조직팀장,0
221,새누리당,부산광역시,기장군,문정숙,"자원봉사센터, 다문화센터센터장",65,19490206,부산교육대학교 교육대학원 초등윤리교육 석사졸업,(현)대한소비자연합회 부산지부 이사,0
222,새누리당,부산광역시,사하구,전영애,한성자동차매매상사 대표,57,19560714,동주대학교 사회복지과 졸업,(현)사하구아파트 부녀연합회장,0
223,새정치민주연합,부산광역시,사하구,허선례,피부관리사,55,19590510,부경보건고등학교 졸업,(전)민주평통자문위원회 위원,0
224,새누리당,부산광역시,금정구,하은미,무,36,19770907,부경대학교 대학원 해양생명공학협동과정 석사 졸업,(전)부경대학교 조교,0
225,새정치민주연합,부산광역시,금정구,오희주,오희주 유학컨설팅 대표,38,19760105,부산대학교 영어교육과 졸업,(현)오희주 유학컨설팅 대표,0
226,새누리당,부산광역시,강서구,이혜미,키즈라움셀랙타&영어영재놀이학원 원장,31,19821224,부산대학교 대학원 사회복지학과 석사수료,(현)멘사SG영재교육원 원장,0
227,새누리당,경기도,의정부시,김현주,무역컨설팅 대표,43,19700903,상명여자대학교 중어중문학과 졸업,(전)새누리당 의정부을 운영위원,0
228,새정치민주연합,경기도,의정부시,안춘선,정당인,58,19550926,대진대학교 통일대학원 정치학석사 졸업,(현) 여성지도위원장,0
229,새누리당,경기도,안양시,이보영,.,58,19550730,숭실사이버대학교 상담학과 졸업,(전)안양시 가족여성과장,0
230,새정치민주연합,경기도,안양시,정맹숙,정당인,50,19630808,전남대학교 사학과 졸업,(전)민주당 안양시동안구을 지역위원회 여성위원장,0
231,새정치민주연합,경기도,안양시,임영란,정당인,51,19630528,국제신학대학원대학교 음악학석사 재적(2008년2학기부터2009년1학기까지),(전)민주당 안양시만안구 지역위원회 여성위원장,0
232,새누리당,경기도,부천시,김은주,변리사,27,19861101,세종대학교 졸업,(현)변리사(한림특허법률사무소),0
233,새정치민주연합,경기도,부천시,황진희,정당인,51,19621009,경남대학교 문리과대학 화학과 졸업,(전)부천시 여성연합회 회장,0
234,새정치민주연합,경기도,부천시,우지영,생활정치연구소 연구실장,37,19760616,성공회대학교NGO대학원졸업(정치학석사),(전)부천시장 비서1팀장,0
235,새누리당,경기도,광명시,조희선,북수원오토파크자동차단지 대표,57,19570217,인천전문대학 무용과 졸업,(현)광명시여성단체협의회 회장,0
236,새정치민주연합,전라남도,순천시,장숙희,정당인,58,19560401,순천제일대학 사회복지과 졸업,(전)순천시 자원봉사센터소장,0
237,통합진보당,전라남도,순천시,김재임,농업,63,19500616,고등학교 입학학력 검정고시 합격(1967.6.27),(전)주암면 여성농민회장,0
238,새정치민주연합,전라남도,나주시,김노금,"작가, 대학외래교수",56,19571013,동신대학교대학원 사회복지학 석사(3년),(전)국제펜클럽 회원,0
239,새정치민주연합,전라남도,나주시,이동복,미용원장,54,19590714,고구려대학 사회복지과 졸업,(전)민주당나주시지역위원회 여성위원장,0
240,새정치민주연합,전라남도,광양시,심상례,정당인,53,19610420,순천여자상업고등학교 졸업,(전) 민주당광양시지역위원회 여성위원장,0
241,새정치민주연합,전라남도,광양시,이혜경,정당인,42,19720208,순천여자상업고등학교 졸업,(현) 광양시의회의정자문위원회 자문위원,0
242,새정치민주연합,전라남도,담양군,이정옥,농업,50,19640321,전남도립대학 약용자원원예개발과 졸업,(전)담양군여성단체협의회장,0
243,새정치민주연합,전라남도,장성군,김옥,주부,58,19560217,장성여자중학교 졸업,(전)장성 여성 라이온스 회장,0
244,새정치민주연합,전라남도,곡성군,유남숙,정당인,49,19640923,전남과학대학교 졸업,(전)곡성군민주당 여성부장,0
245,새정치민주연합,전라남도,구례군,이승옥,정당인,47,19661101,장흥관산고등학교 졸업,(전)민주당 전남도당 여성국장,0
246,새정치민주연합,전라남도,고흥군,최성자,정당인,64,19500515,전남도립대학교 도자기공예과졸업,(전)고흥군청 공무원,0
247,새정치민주연합,전라남도,고흥군,안정민,천우항공(주) 대표이사,46,19680429,서강전문대학 식품영양과 졸업,(전)녹동청년회의소 부인회,0
248,새정치민주연합,전라남도,보성군,조영남,농업,52,19610609,학력인정운성중학교 졸업,(전)민주당 여성국 부국장,0
249,새정치민주연합,전라남도,화순군,김숙희,한천우체국장(별정국장),57,19570528,조선대학교 사범대학 과학교육과 졸업(지구과학전공),(전)민주당 전남도당 여성위원장,0
250,새정치민주연합,전라남도,장흥군,채은아,장흥군 다문화가족지원센터 방문교육지도사,50,19630619,광주경상전문대학 졸업 (현 광주대학교 졸업),(전) 장흥군 여성단체 협의회장,0
251,새정치민주연합,전라남도,강진군,김명희,정당인,60,19530920,전남도립대학교 졸업,(전)민주당 강진지역위 여성위원장,0
252,새정치민주연합,전라남도,완도군,천양숙,정당인,58,19550903,초당대학교 사회복지학과 졸업,(전)완도군 여성단체협의회장,0
253,새정치민주연합,전라남도,해남군,김종숙,평생교육사,44,19700207,목포대학교 대학원 박사수료,(현)해남평생 교육개발 연구지원센터,0
254,통합진보당,전라남도,해남군,김미희,농업인,46,19680111,성화대학 아동조형미술보육학과 졸업,(전)생활개선회 송지면 총무,0
255,새정치민주연합,전라남도,진도군,박금례,보배전력 대표이사,56,19580326,서영대학교 유아교육과 졸업,(전) 민주당 진도군 여성위원장,0
256,새정치민주연합,경기도,광명시,이길숙,주부,55,19580720,대촌중학교 졸업,(전)광명시 대한적십자사 광명지구협의회 부회장,0
257,새누리당,경기도,평택시,김혜영,성폭력상담/성폭력 예방교육 강사,49,19640805,한남대학교 대학원 교육학과 석사과정 수료,(전)새누리당 평택시을 당원협의회 여성부장,0
258,새정치민주연합,경기도,평택시,서현옥,정당인,46,19680303,"안성종합고등학교(현,가온고등학교) 졸업",(전)민주당 평택을 지역위원회 여성위원장,0
259,새누리당,경기도,양주시,박경수,회사원,51,19621022,광운대학교 상담복지정책대학원 졸업(사회복지학 석사),(전)양주시사회복지사협회회장,0
260,새누리당,경기도,동두천시,정계숙,강사,52,19611128,성균관대학교 사회복지대학원 사회복지학석사 졸업,(현)동두천시 사회복지사협회 회장,0
261,새누리당,경기도,안산시,이상숙,지역사회 활동가,64,19500601,전남과학대학교 화훼원예과 재학중,(전)안산시 여성단체 협의회 회장,0
262,새정치민주연합,경기도,안산시,주미희,진로코칭강사,49,19650513,아주대학교 공공정책 대학원 정책학과,(전)안산YWCA 회장,0
263,새정치민주연합,경기도,안산시,김진희,웃음 리더쉽 연구소 소장,38,19760512,수원대학교 사회복지대학원 석사과정 재학,(전)안산시민 정보화교육 강사,0
264,새누리당,경기도,고양시,고부미,정당인,52,19620528,경민대학교 사회복지 졸업,(전)새누리당 중앙위원회 천주교분과 간사,0
265,새누리당,경기도,고양시,김홍두,정당인,62,19511229,성의상업고등학교 졸업,(현)대한민국전몰군경유족회 고양시지회장,0
266,새정치민주연합,경기도,고양시,조현숙,정당인,59,19550304,한국방송통신대학교 행정학과재학,(현)지구지킴이 에코맘 경기본부 대표,0
267,새정치민주연합,경기도,고양시,김효금,정당인,51,19630530,한국방송통신대학교 유아교육학과졸업,(전)고양여성의용 소방대장,0
268,새누리당,경기도,과천시,이수진,정당인,44,19700105,호서대학교 문화기획학과 졸업,(전) 새누리당 과천시당원협의회 여성전략차장,0
269,새정치민주연합,경기도,의왕시,윤미근,정당인,49,19650301,숭의여자대학교 도서관학과 2학년 중퇴,(현)민주평화통일 자문위원,0
270,새정치민주연합,경기도,구리시,임연옥,정당인,57,19561024,천안여자고등학교 졸업,(현) 구리혁신 교육공동체 학부모지원단 회장,0
271,새누리당,경기도,남양주시,최옥녀,청학2리 리장,64,19490828,의정부 고산초등학교 졸업,(전)남양주시 새마을부녀회장 6년,0
272,새정치민주연합,경기도,남양주시,박영희,정당인,52,19610717,한양사이버대학교 광고미디어학과 재학,(현) 국회의원 박기춘 기획실장,0
273,새정치민주연합,경기도,오산시,김영희,어린이집 원장,52,19620305,공주대학교 사범대학 음악교육과 졸업,(전)전원유치원 원장,0
274,새누리당,경기도,화성시,허인숙,주부,57,19560817,송산중학교 졸업,(전)새누리당 화성시갑 당원협의회 여성지회장,0
275,새정치민주연합,경기도,화성시,노경애,농업,41,19730308,장안대학교 식품영양과 졸업,(전)사단법인 한국곤충산업협회 이사,0
276,새누리당,경기도,시흥시,손옥순,자영업,51,19620618,진영정보공업고등학교 2년 재학중,(전) 시흥시 새마을 부녀회장(6년) 역임,0
277,새정치민주연합,경기도,시흥시,이복희,사회복지사,50,19640407,인하대학교 행정대학원 사회복지석사,(현)시흥시 사회복지협의회 이사,0
278,새정치민주연합,경기도,군포시,성복임,시민단체 상근활동가,44,19690708,한국방송통신대학교 환경보건학과 졸업,(현)군포 환경자치시민회 대표,0
279,새누리당,경기도,하남시,박진희,예술인,38,19760127,세종대학교공연예술대학원 무용학과 졸업(예술학 석사),(전) 여주대학 겸임교원,0
280,새누리당,경상북도,구미시,김인배,메르디안솔라앤디스플레이 노동조합위원장,54,19591019,금오공대 기계공학과 졸업,(전)한국노동조합총연맹구미지부 의장,0
281,새정치민주연합,경상북도,구미시,김근아,자영업,51,19630412,구미대학교 조경과 재학(전문농업전공),(전)민주당 구미시 을 위원장,0
282,새누리당,경상북도,영주시,황윤점,영주시의회의원,63,19501019,안동교육대학 졸업,(전)새누리당 경북도당 부위원장,0
283,새누리당,경상북도,영주시,이재욱,무직,55,19590325,봉화중학교 졸업,(전)새누리당 경북도당 영주당협 장애인위원회위원장,0
284,새누리당,경상북도,영천시,김순화,무직,58,19551209,대경대학교 사회복지과 졸업(사회복지전문학사),(전)주남동 부녀회회장,0
285,새누리당,경상북도,영천시,박보근,농업,61,19530320,용구국민학교(현 지곡초등학교) 졸업,(전)영천시해병대전우회 회장,0
286,새누리당,경상북도,상주시,성재분,상주시의회의원,64,19500115,상주여자고등학교 졸업,(현)상주시의회의원,0
287,새누리당,경상북도,상주시,민병조,농업,57,19560922,경희대학교 관광대학원 관광경영학과 졸업(관광경영학 석사),(전)김종태국회의원실 비서관,0
288,새누리당,경상북도,문경시,김영옥,무,63,19510505,수도여자사범대학 가정학과 졸업,(현)문경수지침봉사회 회원,0
289,새누리당,경상북도,예천군,김후남,무,61,19520905,상지실업전문대학 행정과 졸업(현 가톨릭상지대학교),(전)예천군보건소 방문보건계장,0
290,새누리당,경상북도,경산시,박미옥,없음,51,19620717,조선대학교 체육학과 졸업,(현)경산시교육공동체시민연합회회장,0
291,새누리당,경상북도,경산시,이철식,농업,47,19670207,수성대학교 식품가공학과 졸업,(전)사)한국농업경영인 경상북도연합회장,0
292,새누리당,경상북도,청도군,김점숙,혜성약국 대표,58,19550613,영남전문대학(현.영남이공대학교) 의상과 졸업,(현)청도군여성단체협의회 회장,0
293,새누리당,경상북도,고령군,김경애,관광주유소 대표,58,19551207,대구간호대학 간호학과 졸업,(전)고령군 여성단체협의회장,0
294,새누리당,경상북도,성주군,배복수,농업,49,19640703,경북과학대학교 사회복지학과 졸업,(전)성주농협이사,0
295,새누리당,경상북도,칠곡군,한향숙,새누리당고령성주칠곡당원협의회여성국장,50,19640415,계명대학교경영학과졸업,(전)칠곡군의원,0
296,새누리당,경상북도,군위군,홍복순,무,58,19560330,영진전문대학 행정과 졸업,(전)군위군청 도시새마을과장,0
297,새누리당,경상북도,의성군,임태선,주부,56,19570911,미기재,(현)새누리당 의성군 여성협의회장,0
298,새누리당,경상북도,의성군,권순락,(주)신호건설 대표이사,58,19550615,안동농림고등학교 (1년)중퇴,(전)바르게 살기운동 의성군협의회장,0
299,새누리당,부산광역시,연제구,김옥란,정당인,60,19531227,영산대학교 부동산대학원 석사 졸업,(현)새누리당 연제구 당협 여성부장,0
300,새누리당,부산광역시,수영구,곽봉자,정당인,58,19550828,동의대학교 사회복지학 졸업,(현)광안2동 주민자치위원장,0
301,새누리당,부산광역시,사상구,김춘화,정당인,50,19640420,양산대학 세무복지경영학과 졸업,(현)국민생활체육 사상구배구연합회 사무국장,0
302,새정치민주연합,부산광역시,사상구,황윤경,어린이집 교사,50,19631111,부산여자대학교 차문화복지과 전문학사 졸업,(현)(사)푸른마을 상임이사,0
303,새누리당,대구광역시,중구,김영숙,은하조명 대표,59,19550120,경일대학교 소방방재학과 재학(4학년),(전)대구 중구의회의원,0
304,새누리당,대구광역시,동구,박종희,정당인,52,19610920,대구공업대학교 사회복지경영학과 졸업,(전)새누리당 동구을 중앙위원회 총무,0
305,새정치민주연합,전라남도,영암군,고화자,주부,53,19610418,서강정보대학(현 서영대학교)사회복지학과 졸업,(전)민주당 영암군 여성위원장,0
306,새정치민주연합,전라남도,무안군,김인숙,정당인,52,19610720,목포과학대학교 졸업,(전)민주당서남해안개발특위 부위원장,0
307,새정치민주연합,전라남도,영광군,손옥희,상업,51,19620607,무학,(전)민주당 전남도당 여성부국장,0
308,새정치민주연합,전라남도,함평군,윤앵랑,정당인,53,19610517,송원대학 사회복지과 졸업,(전) 함평군 군의원,0
309,새정치민주연합,전라남도,신안군,장미라,농업,58,19560203,학력인증목포제일정보중학교 재학(2년제),(전)민주당 중앙당 대의원 지역대의원,0
310,새누리당,경상북도,포항시,강필순,무직,57,19570329,미기재,(현)(사)한국여성농업포항시연합회 회장,0
311,새누리당,경상북도,포항시,이용성,무직,53,19600816,대송초등학교 졸업,(현)포항시장애인단체협의회 회장,0
312,새누리당,경상북도,포항시,홍필남,무직,63,19510602,영남대학교대학원 박사학위(한국학과)과정 수료,(전)포항시의회 의원,0
313,새정치민주연합,경상북도,포항시,박희정,해맞이협동조합감사,41,19720721,동국대학교대학원 행정학과 졸업(행정학석사),(전)(사)포항지방의정연구소 사무국장,0
314,새누리당,경상북도,울릉군,한남조,울릉주유소 대표,55,19580727,대경대학 행정정보과 졸업,(전)새누리당경북도당여성위원회 부위원장,0
315,새누리당,경상북도,경주시,김영희,우주약국 대표,59,19550410,영남대학교 약학과 졸업,(현)바르게살기운동 경주시협의회 여성회 회장,0
316,새누리당,경상북도,경주시,장동호,농업,56,19580501,경주 무산중학교 졸업,(전)(사)한국농업경영인경주시연합회 사무국장,0
317,새정치민주연합,경상북도,경주시,정현주,정당인,49,19650508,호주 뉴사우스웨일즈대 교육학전공(철학박사),(전)경주대학교 조교수,0
318,새누리당,경상북도,김천시,전계숙,자영업,46,19671229,김천대학 아동보육복지과 졸업 ,(현)새누리당경북도당 여성위원회 부위원장,0
319,새누리당,경상북도,김천시,박근혜,프리랜서,41,19720810,효성여자대학교 조소과 졸업 ,(현)국민행복운동 회원,0
320,새누리당,경상북도,안동시,이영자,주부,70,19431222,경운대학교 아동복지학과 졸업,(전)안동시여성회관 관장,0
321,새누리당,경상북도,안동시,남윤찬,농업,46,19680303,안동고등학교 졸업,(현)새누리당중앙위원회 경북도당연합회 부회장,0
322,새누리당,경상북도,구미시,김복자,무,47,19670307,경운대 아동사회복지학과 졸업,(전)구미시고객만족서포터즈 회장,0
323,새정치민주연합,대구광역시,동구,노남옥,주부,53,19610411,경산1대학교 사회복지과 졸업,(전)인사하기 운동 상임위원,0
324,새누리당,대구광역시,서구,손복자,손복자 부산할매낙지 대표,60,19540109,단촌초등학교 졸,(현)한국외식업지부 대구 서구지부장,0
325,새누리당,대구광역시,서구,김경호,경호태권도장 관장,44,19700128,계명대학교 스포츠산업대학원 체육학석사,(현)서대구태권도협회 부회장,0
326,새누리당,대구광역시,남구,이정숙,주부,45,19690115,경산1대학교 노인보건복지과 졸업,(전)새누리당 남구 홍보위원장,0
327,새누리당,대구광역시,북구,신경희,일성전자대표,52,19610810,경북여자상업고등학교 졸업,(전)새누리당 여성회 부위원장,0
328,새정치민주연합,대구광역시,북구,장윤영,정당인,40,19740319,대구예술대학교 동양화과 졸업,(전)민주당 북구을 여성위원장,0
329,새누리당,대구광역시,수성구,이영선,국회의원 비서,35,19781023,계명대학교 법학과 졸업,(전) 특임장관 비서,0
330,새정치민주연합,대구광역시,수성구,정애향,정당인,55,19590421,영남외국어대학 일어통번역과 졸업,(현) 시지천마타운 동대표 및 감사,0
331,새누리당,대구광역시,달서구,서정효,정당인,53,19610304,대구공업대학 사회복지경영 졸업,(현)서부새마을금고 이사,0
332,새누리당,대구광역시,달서구,최상극,정당인,55,19580625,계명대학교 대학원 행정학박사,(전)달서구의회의원,0
333,새정치민주연합,대구광역시,달서구,홍복조,사회복지사,53,19600701,대구미래대학 사회복지과 졸업,(전)민주통합당 달서구을지역위원회 여성위원장,0
334,새누리당,대구광역시,달성군,신영희,주부,46,19680518,다사종합고등학교 졸업(현 다사고등학교),(전)새누리당달성군당협 다사여성협의회장,0
335,새누리당,인천광역시,중구,한성수,태성사 공동대표,38,19750613,성균관대학교 불어불문학과 졸업,(현)인천광역시 중구체육회 이사,0
336,새누리당,인천광역시,동구,이정옥,서림지구주택재개발조합장,54,19590903,청운대학교 중국학과 4년 재학,(전)인천 동구 새마을회 지회장,0
337,새누리당,인천광역시,남구,양정희,정당인,59,19540909,세경대학교 미술치료과 졸업,(전) 한국자유총연맹 남구지부 여성회장,0
338,새정치민주연합,인천광역시,남구,김순옥,(주)삼성주류 감사,63,19500719,숭실사이버대학교 사회복지학과 1학년 재학,(전)민주당 인천광역시당 여성복지특별위원장,0
339,새누리당,인천광역시,연수구,박현주,자영업,50,19630918,인하대학교 영어영문학과 졸업,(현)연수구 여성단체협의회 회장,0
340,새누리당,인천광역시,남동구,이유경,요식업관리부장,34,19790627,상명대학교 무용학과 졸업,(현)서창초등학교 학부모회위원,0
341,새정치민주연합,인천광역시,남동구,최재현,정당인,51,19630220,한국방송통신대학교 청소년교육과 (1학년재적),(전)민주당인천시당남동을지역위원회여성위원장,0
342,새누리당,인천광역시,부평구,유정옥,원예치료사 강사,53,19600721,수원대학교 미술대학원 화예조형학과 졸업(미술학석사),(전)대한적십자사봉사회 인천지사협의회 부회장,0
343,새정치민주연합,인천광역시,부평구,홍순옥,정당인,57,19570317,청주여상 졸업,(전)재인충남도민회 환경국장,0
344,새누리당,인천광역시,계양구,김숙희,주부,43,19710226,함열여자고등학교 졸업,(전) 새누리당 계양갑 당원협의회 사무국장,0
345,새정치민주연합,인천광역시,계양구,김경옥,KDB생명 팀장,49,19640804,대전여자고등학교부설방송통신고등학교 1년 제적,(전)민주당 계양갑 여성위원장,0
346,새누리당,인천광역시,서구,최영숙,청라국제도시협동조합 이사,54,19600310,고등학교 검정고시 합격,(현)청라국제도시 푸르미 텃밭위원회 회장,0
347,새정치민주연합,인천광역시,서구,전옥자,자영업,58,19551119,"호원대학교 인천(분교)중국관광,통상학과 졸업",(전)민주당 인천시당 특별위원장 협의회 부회장,0
348,새누리당,인천광역시,강화군,김자선,자영업,58,19560213,동지여자고등학교 졸업,(현)강화 제일교회 교육부장겸 권사,0
349,새누리당,인천광역시,옹진군,신영희,농업(작목반장),59,19550214,인하대학교 교육대학원 졸업(교육학석사),"(전)옹진농협 금창, 연안, 인현동, 시도지점장 역임",0
350,새누리당,경기도,파주시,박희준,자영업,59,19541208,두원공과대학교 보육복지과 1학년 재학,전 새누리당 파주시을 당원협의회 여성위원장,0
351,새정치민주연합,경기도,파주시,최영실,뽀뽀뽀 어린이집 원장,50,19640525,초당대학교 졸업,(전) 제4대 파주시의회의원,0
352,새누리당,경기도,여주시,이영옥,자영업,55,19590123,여주여자종합고등학교 졸업,(전)사)경기도여성단체협의회여주군지회장,0
353,새정치민주연합,경기도,이천시,서광자,농업,60,19531023,한경대학교 환경공학과 졸업,(전)이천시청 상하수도사업소장,0
354,새누리당,경기도,용인시,김상수,동원대학교 겸임조교수,54,19591023,강남대학교 일반대학원 유아교육전공 박사과정수료,(전)용인시 어린이집 연합회 회장,0
355,새누리당,경기도,용인시,김희영,아트앤 힐링 센터 대표,48,19660423,동국대학교 문화예술대학원 석사수료,(현)(사)한국여성유권자 연맹 용인지부 회장,0
356,새정치민주연합,경기도,용인시,이은경,학생,47,19670327,아주대학교 대학원 재학,(전)민주당 용인시(을)지역위원회 장애인위원장,0
357,새누리당,경기도,안성시,조성숙,지역활동가,52,19610622,명륜여자중학교 3년 제적,(현) 생활개선회 안성시연합회 회장,0
358,새누리당,경기도,김포시,염선,정당인,36,19770705,부천대학 섬유과 졸업,(전)새누리당 김포시 당원협의회 차세대여성위원장,0
359,새누리당,경기도,광주시,현자섭,농업,52,19610923,검정고시 고등학교(2003.8.26),(현)새누리당 광주시당원협의회 희망봉사단 회장,0
360,새누리당,경기도,포천시,이명희,정당인,60,19540308,포천종합고등학교 졸업,(전)새누리당경기도당 포천시여성부장,0
361,새누리당,경기도,연천군,장애정,주부,63,19500913,서울신동초등학교 졸업,(전)연천군 여성단체협의회장,0
362,새누리당,경기도,양평군,박화자,정당인,57,19570425,장안대학교 행정법률과 졸업,(전) 새누리당 경기도당 여성부위원장,0
363,새누리당,경상북도,청송군,정미진,부동산임대업,46,19680218,영남대학교 국어국문학과 졸업,(전)사)녹색어머니중앙회 회장,0
364,새누리당,경상북도,영양군,오창옥,제일전기 대표,52,19610810,영양여중 졸업,(현)영양여자중고등학교총동창회 회장,0
365,새누리당,경상북도,영덕군,김은희,동화건업 대표,53,19610408,경북과학대학교(복지관광전공)졸업,(현)영덕군여성단체협의회 회원,0
366,새누리당,경상북도,봉화군,김상희,문화관광해설사,46,19671027,영남대학교 교육대학원 졸업,(현)한자녀더갖기운동연합 봉화지부장,0
367,새누리당,경상북도,울진군,남은경,울진아이큐어린이집 대표,46,19670917,가톨릭상지대 유아교육과 졸업,(현)울진연호로타리클럽회장,0
368,새누리당,경상남도,창원시,김영미,정당인,47,19670317,창원전문대학 가정과 졸업,(전) 제18대 대통령후보 여성행복본부 봉사단장,0
369,새누리당,경상남도,창원시,배여진,정당인,51,19630214,창원전문대학 행정복지과 졸업,(현) 창원시성산구당원협의회 여성부장,0
370,새누리당,경상남도,창원시,배옥숙,정당인,54,19590710,경남대학교 경영대학원 경영학석사 수여,(현) 새누리당 경남도당 진해구당원협의회 여성부장,0
371,새정치민주연합,경상남도,창원시,한은정,정당인,43,19710221,경남대학교 사회학과 졸업,(전) 민주당 경남도당  여성국장,0
372,새정치민주연합,경상남도,창원시,이민희,관변단체 봉사자,44,19690901,창원전문대학 산업디자인과 졸업,(전) 민주당 경남도당 여성위원회 여성국장,0
373,새누리당,경상남도,진주시,류영주,정당인,60,19540321,"사천여자상업고등학교(현, 사천여자고등학교) 졸업",(현)재향군인회 진주시 여성회장,0
374,새정치민주연합,경상남도,진주시,허정림,자영업,41,19730520,"진주간호보건전문대학(현, 진주보건대학교) 임상병리과 졸업",(현)진주로터리클럽 부인회장,0
375,새누리당,경상남도,통영시,김이순,어린이집원장,55,19590213,경남대학교 대학원 사회복지학과 졸업,(전)경상남도및통영시국공립어린이집연합회회장,0
376,새정치민주연합,경상남도,통영시,배윤주,정당인,47,19661115,이화여자대학교 졸업,(전)통영YWCA사무총장,0
377,새누리당,경상남도,고성군,박덕해,수산업,59,19550106,청암대학교 1학년 재학,(전)대한적십자사 경남지사 부회장,0
378,새정치민주연합,경상남도,고성군,이쌍자,학원강사,46,19680315,창원대학교 졸업,(전)고성읍주민자치위원,0
