,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
195,민주당,경기도,의정부시,안병용,대학교수,54,19560422,동국대학교 대학원 졸업(행정학 박사),신흥대학 행정학과 교수(21년 재직),44.5
196,민주당,경기도,안양시,최대호,정당인,51,19580610,고려대학교 대학원 교육심리학전공 졸업(교육학박사),2007 안양시장 후보,51.25
197,민주당,경기도,부천시,김만수,정치인 ,45,19640920,연세대학교 사회학과 졸업 ,(前)노무현대통령 청와대 대변인,59.17
198,민주당,경기도,광명시,양기대,정당인,47,19621012,서울대학교 졸업,(현) 민주당 당대표 언론특보,57.16
199,민주당,경기도,평택시,김선기,(사)경기평택발전연구소 대표,57,19530301,중앙대학교 대학원 경제학박사,"전)평택시장(1,2기)",48.7
200,한나라당,경기도,양주시,현삼식,정당인,62,19470622,경민대학 사회복지 전공 재학,(전)양주시 사회산업국장,37.3
201,무소속,경기도,동두천시,오세창,동두천시장,59,19510523,한양대학교 정치외교학과 졸업,(현)동두천시장,61.35
202,민주당,경기도,안산시,김철민,건축사,53,19570215,한양대학교 산업경영디자인대학원 졸업(경영학 석사),(현) 민주당 지방자치부위원장,52.76
203,민주당,경기도,고양시,최성,민주당 정책위원회 부의장,46,19630810,고려대학교 정치외교학과 박사,17대 국회의원(고양시덕양을),54.44
204,한나라당,경기도,과천시,여인국,과천시장,54,19550806,"미국 미시건대학 도시계획대학원 졸업(도시계획석사, 1993.9.9~1995.4.27)",(현)과천시장,40.35
205,민주당,경기도,의왕시,김성제,정당인,50,19600310,서울대학교 대학원 졸업 (행정학 박사),(전) 국토해양부 서기관,47.76
206,민주당,경기도,구리시,박영순,정당인,62,19480126,연세대학교 행정대학원 도시행정학과 석사과정 졸업,구리시장,59.65
207,한나라당,경기도,남양주시,이석우,공무원,62,19480303,연세대학교 행정대학원 일반행정전공졸업(행정학석사),(전) 경기도 행정2부지사,50.09
208,민주당,경기도,오산시,곽상욱,정당인,45,19640622,단국대대학원 행정학 졸업,(전)2006년 지방선거 열린우리당 오산시장후보,47.76
209,무소속,경상북도,울진군,임광원,울진자치발전연구소 소장,59,19500919,경북대학교 행정대학원 졸업,(전)경상북도 농수산국장,54.69
210,한나라당,경상남도,창원시,박완수,창원시장,54,19550810,경남대학교 대학원 행정학과 졸업(행정학 박사),행정고등고시 합격,55.16
211,한나라당,경상남도,진주시,이창희,정당인,58,19510929,"위스콘신-메디슨 주립대 대학원 졸업 (2년, 정책학 석사)",전) 경남정무부지사,34.43
212,무소속,경상남도,통영시,김동진,관세사,59,19510410,연세대학교 경제학과 졸업,재정경제원 근무(現 기획재정부),52
213,한나라당,경상남도,고성군,이학렬,정무직공무원(고성군수),58,19520508,미국 텍사스주립대학교 졸업(공학박사),민선 3·4대 고성군수,51.45
214,한나라당,경상남도,사천시,정만규,만구수산(주) 회장,69,19410527,진주상업고등학교 졸업,경상남도의회 제4대 부의장,48.4
215,민주당,경상남도,김해시,김맹곤,정당인,64,19451020,단국대학교 법정대학 법률학과 졸업,前) 경남개발공사 사장 역임,34.13
216,한나라당,경상남도,밀양시,엄용수,현 밀양시장,45,19650120,연세대학교 상경대학 경영학과 졸업,현 공인회계사,49.24
217,한나라당,경상남도,거제시,권민호,정당인,54,19560409,동아대학교 대학원 박사과정 졸업(이학박사),"前 경상남도의회 제7,8대 의원",35.72
218,무소속,경상남도,의령군,권태우,무직,60,19490617,건국대학교 농과대학 농공학과 졸업,(전)경남도의회부의장,48.91
219,무소속,경상남도,함안군,하성식,한국제강주식회사 대표이사 회장,58,19520108,한양대학교 기계공학과 졸업,(전)행정구역통합 함안군 준비위원장,49.71
220,한나라당,경상남도,창녕군,김충식,창녕군수,60,19500212,육군3사관학교 졸업,창녕군의회 의장 (역),58.2
221,한나라당,경상남도,양산시,나동연,양산시의회 의원,54,19550901,동국대학교 무역학과 졸업,(현)양산시의회 부의장,42.3
222,한나라당,경상남도,하동군,조유행,하동군수,63,19460909,창원대학교 행정대학원 행정학과 졸업(행정학 석사),하동군수(민선 3·4기) ,57.67
223,무소속,경상남도,남해군,정현태,남해군수,47,19630102,서울대학교 사범대학 국어교육과 졸업,청와대NSC행정관,50.62
224,무소속,경상남도,함양군,이철우,정치인,61,19490119,동국대 행정대학원 졸업(행정학석사),(전)청와대 민정수석실 국장,46.74
225,한나라당,경상남도,산청군,이재근,산청군수,57,19530215,진주고등학교 2년 중퇴,(전)한나라당 조직국장,70.53
226,한나라당,경상남도,거창군,이홍기,정당인,51,19581127,국립창원대학교 대학원 졸업(공학박사),(전) 경상남도청 도시계획과장,38.68
227,무소속,경상남도,합천군,하창환,무,60,19490915,합천농업고등학교(현 합천고등학교) 졸업,합천군청 기획감사실장,48.83
